analysis_type,usage_frequency_category,savings_category,user_segments_count,avg_monthly_trips,avg_annual_trips,avg_annual_casual_cost,annual_membership_cost,avg_annual_savings,avg_conversion_score,consistency_score,marketing_priority,recommended_messaging,break_even_annual_trips
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,466,5592,8503.3805625,143.9,8359.4805625,95,100.00,Immediate Priority,"""Halsted St & Wrightwood Ave""",95
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,441,5292,8476.9109425,143.9,8333.0109425,95,100.00,Immediate Priority,"""Southport Ave & Waveland Ave""",90
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,270,3240,8335.16883,143.9,8191.26883,95,100.00,Immediate Priority,"""Dearborn St & Adams St""",56
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,397,4764,8239.530595,143.9,8095.630595,95,100.00,Immediate Priority,"""Clark St & Winnemac Ave""",83
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,386,4632,8189.3001675,143.9,8045.4001675,95,100.00,Immediate Priority,"""Sheffield Ave & Wellington Ave""",81
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,409,4908,8169.8510825,143.9,8025.9510825,95,100.00,Immediate Priority,"""Sedgwick St & North Ave""",86
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,210,2520,8094.1045225,143.9,7950.2045225,95,100.00,Immediate Priority,"""Chicago Ave & Sheridan Rd""",45
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,388,4656,8038.6085325,143.9,7894.7085325,95,100.00,Immediate Priority,"""Sheridan Rd & Irving Park Rd""",83
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,263,3156,8027.252295,143.9,7883.352295,94,100.00,Immediate Priority,"""Wabash Ave & 16th St""",57
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,411,4932,7953.48729,143.9,7809.58729,95,100.00,Immediate Priority,"""Sheffield Ave & Webster Ave""",89
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,378,4536,7906.9859875,143.9,7763.0859875,95,100.00,Immediate Priority,"""Franklin St & Lake St""",83
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,429,5148,7871.525705,143.9,7727.625705,95,100.00,Immediate Priority,"""Clinton St & Lake St""",94
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,386,4632,7858.406735,143.9,7714.506735,95,100.00,Immediate Priority,"""Halsted St & Dickens Ave""",85
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,226,2712,7810.36234090909,143.9,7666.46234090909,95,91.67,Immediate Priority,"""Wentworth Ave & Cermak Rd""",50
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,362,4344,7794.5886025,143.9,7650.6886025,95,100.00,Immediate Priority,"""Damen Ave & Cortland St""",80
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,337,4044,7780.0827775,143.9,7636.1827775,95,100.00,Immediate Priority,"""Kedzie Ave & Milwaukee Ave""",75
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,334,4008,7760.73332,143.9,7616.83332,95,100.00,Immediate Priority,"""Broadway & Wilson Ave""",74
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,361,4332,7697.9436075,143.9,7554.0436075,95,100.00,Immediate Priority,"""Sheridan Rd & Montrose Ave""",81
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,202,2424,7691.3703475,143.9,7547.4703475,95,100.00,Immediate Priority,"""Broadway & Granville Ave""",45
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,335,4020,7595.6112925,143.9,7451.7112925,95,100.00,Immediate Priority,"""Kimbark Ave & 53rd St""",76
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,209,2508,7545.293015,143.9,7401.393015,95,100.00,Immediate Priority,"""Benson Ave & Church St""",48
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,402,4824,7492.3772475,143.9,7348.4772475,95,100.00,Immediate Priority,"""Ellis Ave & 55th St""",93
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,317,3804,7492.35129,143.9,7348.45129,95,100.00,Immediate Priority,"""LaSalle St & Jackson Blvd""",73
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,368,4416,7455.7703075,143.9,7311.8703075,95,100.00,Immediate Priority,"""California Ave & Milwaukee Ave""",85
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,371,4452,7375.0973325,143.9,7231.1973325,95,100.00,Immediate Priority,"""Clark St & Wellington Ave""",87
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,276,3312,7342.04045181818,143.9,7198.14045181818,95,91.67,Immediate Priority,"""Delano Ct & Roosevelt Rd""",65
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,277,3324,7303.485095,143.9,7159.585095,95,100.00,Immediate Priority,"""Franklin St & Adams St (Temp)""",65
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,428,5136,7302.5607575,143.9,7158.6607575,95,100.00,Immediate Priority,"""Milwaukee Ave & Grand Ave""",101
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,414,4968,7273.20622,143.9,7129.30622,95,100.00,Immediate Priority,"""Ravenswood Ave & Lawrence Ave""",98
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,438,5256,7255.2902525,143.9,7111.3902525,95,100.00,Immediate Priority,"""Kingsbury St & Erie St""",104
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,367,4404,7216.3693425,143.9,7072.4693425,95,100.00,Immediate Priority,"""Sedgwick St & Webster Ave""",88
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,378,4536,7052.2032275,143.9,6908.3032275,95,100.00,Immediate Priority,"""Aberdeen St & Jackson Blvd""",93
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,335,4020,7030.53105,143.9,6886.63105,95,100.00,Immediate Priority,"""Wood St & Milwaukee Ave""",82
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,329,3948,7026.892765,143.9,6882.992765,95,100.00,Immediate Priority,"""Clark St & Chicago Ave""",81
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,395,4740,7002.5888725,143.9,6858.6888725,95,100.00,Immediate Priority,"""Franklin St & Illinois St""",97
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,326,3912,6972.71669,143.9,6828.81669,95,100.00,Immediate Priority,"""Franklin St & Chicago Ave""",81
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,339,4068,6965.80374,143.9,6821.90374,95,100.00,Immediate Priority,"""Broadway & Sheridan Rd""",84
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,261,3132,6870.8912125,143.9,6726.9912125,95,100.00,Immediate Priority,"""Woodlawn Ave & 55th St""",66
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,333,3996,6849.336565,143.9,6705.436565,95,100.00,Immediate Priority,"""Aberdeen St & Randolph St""",84
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,370,4440,6822.6306375,143.9,6678.7306375,95,100.00,Immediate Priority,"""Wells St & Walton St""",94
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,196,2352,6818.41407,143.9,6674.51407,95,100.00,Immediate Priority,"""Broadway & Thorndale Ave""",50
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,312,3744,6733.5850825,143.9,6589.6850825,95,100.00,Immediate Priority,"""Clark St & Berwyn Ave""",80
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,312,3744,6693.0329775,143.9,6549.1329775,95,100.00,Immediate Priority,"""Clarendon Ave & Gordon Ter""",80
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,189,2268,6664.794355,143.9,6520.894355,95,100.00,Immediate Priority,"""Lake Park Ave & 53rd St""",49
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,134,1608,6648.66505666667,143.9,6504.76505666667,95,75.00,High Priority,"""Lake Park Ave & 35th St""",35
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,243,2916,6647.14777363636,143.9,6503.24777363636,95,91.67,Immediate Priority,"""Clark St & Ida B Wells Dr""",63
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,300,3600,6588.3230575,143.9,6444.4230575,95,100.00,Immediate Priority,"""Milwaukee Ave & Wabansia Ave""",79
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,343,4116,6493.3189675,143.9,6349.4189675,95,100.00,Immediate Priority,"""Racine Ave & Belmont Ave""",91
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,358,4296,6490.4653425,143.9,6346.5653425,95,100.00,Immediate Priority,"""Peoria St & Jackson Blvd""",95
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,342,4104,6419.06172,143.9,6275.16172,95,100.00,Immediate Priority,"""Dayton St & North Ave""",92
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,243,2916,6401.515425,143.9,6257.615425,95,100.00,Immediate Priority,"""Lake Park Ave & 56th St""",66
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,372,4464,6368.4483375,143.9,6224.5483375,95,100.00,Immediate Priority,"""Bissell St & Armitage Ave*""",101
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,355,4260,6360.18549,143.9,6216.28549,95,100.00,Immediate Priority,"""Southport Ave & Wellington Ave""",96
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,337,4044,6350.822085,143.9,6206.922085,95,100.00,Immediate Priority,"""Wells St & Polk St""",92
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,197,2364,6239.6290625,143.9,6095.7290625,94,100.00,Immediate Priority,"""Sheridan Rd & Argyle St""",55
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,360,4320,6202.2973575,143.9,6058.3973575,95,100.00,Immediate Priority,"""Ogden Ave & Chicago Ave""",100
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,274,3288,6088.766845,143.9,5944.866845,95,100.00,Immediate Priority,"""Southport Ave & Belmont Ave""",78
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,397,4764,5941.2457775,143.9,5797.3457775,95,100.00,Immediate Priority,"""Larrabee St & Kingsbury St""",115
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,235,2820,5835.87111272727,143.9,5691.97111272727,95,91.67,Immediate Priority,"""State St & Pearson St""",70
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,229,2748,5826.8364325,143.9,5682.9364325,95,100.00,Immediate Priority,"""Canal St & Monroe St""",68
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,184,2208,5804.593689,143.9,5660.693689,95,83.33,Immediate Priority,"""Wabash Ave & Cermak Rd""",55
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,228,2736,5787.92248090909,143.9,5644.02248090909,95,91.67,Immediate Priority,"""Wentworth Ave & Cermak Rd*""",68
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,217,2604,5764.72655,143.9,5620.82655,94,100.00,Immediate Priority,"""Walsh Park""",65
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,264,3168,5730.60453,143.9,5586.70453,95,100.00,Immediate Priority,"""Financial Pl & Ida B Wells Dr""",80
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,179,2148,5701.515265,143.9,5557.615265,94,100.00,Immediate Priority,"""Fairbanks St & Superior St""",54
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,318,3816,5657.3642425,143.9,5513.4642425,95,100.00,Immediate Priority,"""Sedgwick St & Huron St""",97
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,113,1356,5618.64337714286,143.9,5474.74337714286,95,58.33,High Priority,"""63rd St Beach""",35
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,202,2424,5615.9255575,143.9,5472.0255575,95,100.00,Immediate Priority,"""Dearborn St & Van Buren St""",62
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,281,3372,5575.33036,143.9,5431.43036,95,100.00,Immediate Priority,"""Desplaines St & Jackson Blvd""",87
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,225,2700,5471.0184025,143.9,5327.1184025,95,100.00,Immediate Priority,"""Sheridan Rd & Noyes St (NU)""",71
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,158,1896,5450.49829,143.9,5306.59829,95,100.00,Immediate Priority,"""Sheridan Rd & Loyola Ave""",50
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,288,3456,5408.8478375,143.9,5264.9478375,95,100.00,Immediate Priority,"""Wilton Ave & Diversey Pkwy""",92
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,269,3228,5379.8020125,143.9,5235.9020125,94,100.00,Immediate Priority,"""Sangamon St & Lake St""",86
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,211,2532,5330.008225,143.9,5186.108225,95,100.00,Immediate Priority,"""Aberdeen St & Monroe St""",68
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,185,2220,5311.8300725,143.9,5167.9300725,95,100.00,Immediate Priority,"""Clarendon Ave & Leland Ave""",60
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,282,3384,5228.8008825,143.9,5084.9008825,95,100.00,Immediate Priority,"""Honore St & Division St""",93
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,287,3444,5222.550235,143.9,5078.650235,95,100.00,Immediate Priority,"""Southport Ave & Wrightwood Ave""",95
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,311,3732,5202.3406625,143.9,5058.4406625,95,100.00,Immediate Priority,"""Lincoln Ave & Diversey Pkwy""",103
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,297,3564,5187.841375,143.9,5043.941375,95,100.00,Immediate Priority,"""Sheffield Ave & Kingsbury St""",99
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,202,2424,5169.7104475,143.9,5025.8104475,95,100.00,Immediate Priority,"""LaSalle St & Washington St""",67
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,254,3048,5160.059315,143.9,5016.159315,95,100.00,Immediate Priority,"""Halsted St & Maxwell St""",85
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,242,2904,5147.620215,143.9,5003.720215,95,100.00,Immediate Priority,"""Franklin St & Monroe St""",81
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,256,3072,5117.969155,143.9,4974.069155,95,100.00,Immediate Priority,"""Western Ave & Winnebago Ave""",86
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,298,3576,5098.8710625,143.9,4954.9710625,95,100.00,Immediate Priority,"""Elizabeth St & Randolph St""",101
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,299,3588,5048.7367725,143.9,4904.8367725,95,100.00,Immediate Priority,"""900 W Harrison St""",102
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,242,2904,5034.689835,143.9,4890.789835,95,100.00,Immediate Priority,"""Canal St & Jackson Blvd""",83
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,161,1932,5014.615415,143.9,4870.715415,94,100.00,Immediate Priority,"""LaSalle St & Adams St""",55
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,248,2976,4998.3927275,143.9,4854.4927275,95,100.00,Immediate Priority,"""Larrabee St & Armitage Ave""",86
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,183,2196,4993.2186,143.9,4849.3186,95,100.00,Immediate Priority,"""Broadway & Argyle St""",63
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,192,2304,4923.762865,143.9,4779.862865,95,100.00,Immediate Priority,"""Woodlawn Ave & 58th St""",67
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,145,1740,4862.1865,143.9,4718.2865,95,100.00,Immediate Priority,"""Blackstone Ave & Hyde Park Blvd""",51
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,215,2580,4850.2828575,143.9,4706.3828575,95,100.00,Immediate Priority,"""Blackstone Ave & 59th St""",77
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,273,3276,4839.7886375,143.9,4695.8886375,95,100.00,Immediate Priority,"""Green St & Randolph St*""",97
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,98,1176,4837.93355666667,143.9,4694.03355666667,95,75.00,High Priority,"""Lake Park Ave & 47th St""",35
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,233,2796,4823.24537727273,143.9,4679.34537727273,95,91.67,Immediate Priority,"""Clinton St & Roosevelt Rd""",83
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,257,3084,4818.76565,143.9,4674.86565,95,100.00,Immediate Priority,"""Halsted St & Willow St""",92
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,259,3108,4806.9737175,143.9,4663.0737175,95,100.00,Immediate Priority,"""Damen Ave & Chicago Ave""",93
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,298,3576,4801.6254575,143.9,4657.7254575,95,100.00,Immediate Priority,"""Larrabee St & Division St""",107
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,266,3192,4762.2081375,143.9,4618.3081375,95,100.00,Immediate Priority,"""Racine Ave & Fullerton Ave""",96
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,216,2592,4755.80377,143.9,4611.90377,95,100.00,Immediate Priority,"""Clark St & Montrose Ave""",78
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,243,2916,4747.5068925,143.9,4603.6068925,94,100.00,Immediate Priority,"""Green St & Washington Blvd""",88
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,262,3144,4702.235695,143.9,4558.335695,95,100.00,Immediate Priority,"""Clifton Ave & Armitage Ave""",96
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,290,3480,4667.05969,143.9,4523.15969,95,100.00,Immediate Priority,"""Morgan St & Lake St*""",107
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,245,2940,4642.968115,143.9,4499.068115,94,100.00,Immediate Priority,"""Burling St & Diversey Pkwy""",91
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,199,2388,4640.48255,143.9,4496.58255,95,100.00,Immediate Priority,"""Ada St & Washington Blvd""",74
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,225,2700,4569.5320775,143.9,4425.6320775,94,100.00,Immediate Priority,"""Lincoln Ave & Melrose St""",85
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,240,2880,4567.1570275,143.9,4423.2570275,95,100.00,Immediate Priority,"""Sheridan Rd & Buena Ave""",91
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,285,3420,4566.9748575,143.9,4423.0748575,95,100.00,Immediate Priority,"""Elston Ave & Cortland St""",108
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,229,2748,4548.860535,143.9,4404.960535,95,100.00,Immediate Priority,"""Ogden Ave & Race Ave""",87
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,143,1716,4540.26859090909,143.9,4396.36859090909,95,91.67,Immediate Priority,"""Broadway & Ridge Ave""",54
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,281,3372,4522.250845,143.9,4378.350845,95,100.00,Immediate Priority,"""Clark St & Leland Ave""",107
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,175,2100,4514.69384,143.9,4370.79384,95,100.00,Immediate Priority,"""Sheridan Rd & Lawrence Ave""",67
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,240,2880,4415.1664875,143.9,4271.2664875,95,100.00,Immediate Priority,"""Desplaines St & Randolph St""",94
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,72,864,4376.96746285714,143.9,4233.06746285714,95,58.33,High Priority,"""Cottage Grove Ave & Oakwood Blvd""",28
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,232,2784,4301.7730775,143.9,4157.8730775,95,100.00,Immediate Priority,"""Damen Ave & Division St""",93
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,258,3096,4259.2155375,143.9,4115.3155375,95,100.00,Immediate Priority,"""Halsted St & Polk St""",105
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,263,3156,4256.70112,143.9,4112.80112,95,100.00,Immediate Priority,"""Carpenter St & Huron St""",107
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,191,2292,4205.2467075,143.9,4061.3467075,95,100.00,Immediate Priority,"""Clark St & Bryn Mawr Ave""",78
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,179,2148,4189.2124925,143.9,4045.3124925,95,100.00,Immediate Priority,"""Clark St & 9th St (AMLI)""",74
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,239,2868,4172.0029525,143.9,4028.1029525,95,100.00,Immediate Priority,"""Loomis St & Lexington St""",99
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,178,2136,4154.8571675,143.9,4010.9571675,95,100.00,Immediate Priority,"""Broadway & Berwyn Ave""",74
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,176,2112,4134.34546090909,143.9,3990.44546090909,95,91.67,Immediate Priority,"""Humboldt Blvd & Armitage Ave""",74
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,218,2616,4096.63864,143.9,3952.73864,95,100.00,Immediate Priority,"""Sangamon St & Washington Blvd""",92
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,181,2172,4080.7687725,143.9,3936.8687725,95,100.00,Immediate Priority,"""Winthrop Ave & Lawrence Ave""",77
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,148,1776,4047.22567090909,143.9,3903.32567090909,95,91.67,Immediate Priority,"""MLK Jr Dr & 29th St""",63
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,219,2628,4024.74985,143.9,3880.84985,95,100.00,Immediate Priority,"""Damen Ave & Thomas St (Augusta Blvd)""",94
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,218,2616,3994.3704425,143.9,3850.4704425,95,100.00,Immediate Priority,"""Jefferson St & Monroe St""",94
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,193,2316,3938.998665,143.9,3795.098665,95,100.00,Immediate Priority,"""Wacker Dr & Washington St""",85
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,160,1920,3930.917049,143.9,3787.017049,95,83.33,Immediate Priority,"""Sedgwick St & Schiller St""",70
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,222,2664,3907.7642825,143.9,3763.8642825,95,100.00,Immediate Priority,"""Eckhart Park""",98
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,202,2424,3858.6053775,143.9,3714.7053775,95,100.00,Immediate Priority,"""Greenview Ave & Fullerton Ave""",90
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,209,2508,3829.584245,143.9,3685.684245,95,100.00,Immediate Priority,"""Orleans St & Hubbard St""",94
